user_id,nick,user,locate,num_opinions,total_points,helpful_counts,critical_level
DE7C2657463558CA85D4BB208354D61E,MariliaSusana,MariliaSusana,"Provincia de Buenos Aires, Argentina",4,400,0,1
E27C28C62C8F021C51AD480F7930547A,rubcar99,Rubén C,"Villa Regina, Argentina",87,0,17,5
19DC36CDFAAF6F2A38A6C5337605637A,ayp2002,pgutz,"Mar del Plata, Argentina",1,0,0,6
81088B4659F6E8EC3ABD456502025A77,BerMaxi,BerMaxi,Argentina,68,0,48,5
0B6187A68547AF0A3B82EA28A0B52CE7,buenosairesmonica,buenosairesmonica,buenosaires,40,0,31,5
E36BB9067116C6451A3DEBC5CB89F8A9,432marcelap,Marcela P,"Neuquén, Argentina",52,0,56,5
C224D9876EB9320BFE5B643538BCDE78,EduardoP63,Eduardo P,"Buenos Aires, Argentina",33,0,5,4
DEA61931C6C2446A82E0C4F9AA2370D3,RickyC178,Ricky C,"Buenos Aires, Argentina",58,0,30,5
A61F4140CD20A6894DB42F5C451D66F8,pabloi878,Pablo I,"La Plata, Argentina",113,0,26,6
EBF2AE7A4FEF824F691AAD075DD35EB8,deliaargan,deliaargan,"Buenos Aires, Argentina",147,0,64,6
279157198988DDD6AFFD34F089F339D6,rodolfoenrique,rodolfoenrique,"Playa Unión, Argentina",161,0,54,6
188FABF5AE7D91715FF2239E3B9938C2,marchu50,marchu50,"Distrito Capital Federal, Argentina",797,0,251,6
5E4F3830B16E136CA2798DC8DD0B23AF,ARQUIBE,ARQUIBE,"Buenos Aires, Argentina",1,0,0,6
37E625D01117C4C4819D21A14888466C,Maricarmen777,Maricarmen777,"Mar del Plata, Argentina",35,0,9,4
D2EC6C58E78A18950E793E11080E9D45,854gracielaf,Graciela F,"Buenos Aires, Argentina",1,0,456,6
6B0C72EF24225BB2F3FC5438A6AD1B14,rosat303,Rosa T,"Buenos Aires, Argentina",36,0,18,4
5CB87029AB184E3A34F97E324C31900E,300adrianaf,Adriana F,"Mar del Plata, Argentina",153,0,49,6
646A350E08C4D8EC2366EFB6CA17F365,Adrianag45,Adrianag45,"Buenos Aires, Argentina",111,0,58,6
B3916368B2AC3DE171448EC7655D0F25,carlosfranciscob2015,Carlos Francisc... B,"Greater Palm Springs, California",10,0,6,3
B9E89728077E382C01813905D60EC7D1,Mirina52,Mirina52,"Rosario, Argentina",68,0,6,6
2D9FA7810780803C7E38CDE746A39CDD,inevero,inevero,"Buenos Aires, Argentina",285,0,86,6
44010696ADA0123A795B291FD02C2159,FROLA_DAZZO,FROLA_DAZZO,"Saladillo, Argentina",53,0,9,5
F2214E189A6C71E3231E0E832B1E6AEC,Isitacl,Isabel V,"La Reina, Chile",119,0,18,6
D2035696E3A51B3A809801F247BB28EE,adolfoc470,Adolfo C.,"Ciudad de México, México",98,0,17,6
CEE14123D12883B73175E8D257D20612,RaulCusano,RaulCusano,"Buenos Aires, Argentina",23,0,2,4
DA419CADB28124AB7886E045C797F795,1613JRMC,1613JRMC,"Buenos Aires, Argentina",164,0,23,6
1437A7A49F336C3CF52079C78B818E95,LisTobar,LisTobar,"Región Metropolitana de Santiago, Chile",101,0,19,6
3B3255851DAD1DB5CADEA21068CE525F,589lid,Li D,"Buenos Aires, Argentina",79,0,15,5
C867BE94FB5F51DE5AC165BF84B63D7E,JESIGRU,JESIGRU,"Buenos Aires, Argentina",217,0,96,6
43078DAE283F9BE2D27438D55DEC7086,DonaldDuck77,DonaldDuck77,"Distrito Capital Federal, Argentina",130,0,76,6
21D6C774BF44251EF25857DA8A541286,Fogliani,Fogliani,Carlos Casares,162,0,40,6
618E24D908A2CB5B91AA42755D11763C,299eduardof,eduardo f,"Buenos Aires, Argentina",13,0,2,3
80E01AA020135B06FFD843348EDEA656,margaritag804,margarita g,"Buenos Aires, Argentina",75,0,17,5
07360C5298231FC6A83685FFAE295A4F,CandeGor,CandeGor,,98,0,15,5
FF5E0D4A7FBDED95FFAF7BBDC974D5D5,albertopS2160KB,Alberto P,,148,0,41,6
E445405522323722E56E1F35E5D1018B,JuanBUE,JuanBUE,"Buenos Aires, Argentina",147,0,58,6
483550966E81E1F3E8282C4272F43B2D,fernandon_storra2017,Fernando Néstor... f,"Buenos Aires, Argentina",57,0,21,5
5F13EBE26F7D182840FE26C9CEC01BE5,SantiagoManuel,SantiagoManuel,"Buenos Aires, Argentina",69,0,53,6
92DAB4BCBF316155BBD01C429551129F,ElSrBucci,eduardo b,"Madrid, España",306,0,67,6
FF9B8F1E8FF9093CE28A9476B3F8633C,parrotta,parrotta,"Madrid, España",206,0,63,6
07CAB3112712B6FD2AFF28BDA3CE60C7,597victorhugob,Victor Hugo B,,167,0,431,6
65DBC8CF3E619EA9EEE51EB155CB87F9,Amigadeviajar,Beatriz Sella Tomba,"Buenos Aires, Distrito Federal, Argentina",121,0,34,6
71A6C5F64EFCD113CA3EEF0EDC5F579D,yeudisjudithr,Yeudis Judith R,"Valledupar, Colombia",110,0,28,6
43078DAE283F9BE2D27438D55DEC7086,DonaldDuck77,DonaldDuck77,"Distrito Capital Federal, Argentina",130,0,76,6
E293EBF1FF2094190E2B58B2680A87DC,MercedesC711,Mercedes C,"Buenos Aires, Argentina",205,0,144,6
6648A88BCA2D88D36D59052A3697A07C,miladypaula,miladypaula,"City Bell, Argentina",263,0,112,6
94EDE121B7AB345261877DC6D0574DD2,845ClaudiaB,Claudia B,"Ingeniero Maschwitz, Argentina",106,0,30,6
8A01E1B468FA1EC2DC56DCD1B182B6DC,DanielAlonso1955,DanielAlonso1955,"Buenos Aires, Argentina",631,0,244,6
FA8B90582EF2D59C428805F374CF9762,VeronicaOtrip,VeronicaOtrip,"Buenos Aires, Argentina",68,0,22,6
B529A924CD82D98E29A752FC2ADE45B1,cristabo,cristabo,"Buenos Aires, Argentina",37,0,10,5
C867BE94FB5F51DE5AC165BF84B63D7E,JESIGRU,JESIGRU,"Buenos Aires, Argentina",217,0,96,6
90D624E38D602C138D4B87E71A4AC08C,JORGEPELAE,JEP,,220,0,70,6
63564BCFC287D1B8C58587453461E447,Lega13,Leonardo R,"Mar del Plata, Argentina",251,0,157,6
F375B6E245EAECA2F2DA04E882F5B5B4,santiagofo,santiagofo,"Córdoba, Argentina",328,0,144,6
BDCB76612342CF30F6B5AAFAD0FFEE7C,PAF1987,PAF1987,"Campana, Argentina",112,0,34,6
018EEDCFA5F04025599F3E5D6326677D,feeenn,Felipe Piola,"Distrito Capital Federal, Argentina",128,0,69,6
59668E7D6AED97FE31453A018500DE55,anagracielal2017,anagracielal2017,"Buenos Aires, Argentina",51,0,91,5
E30C8D1924E9727AE80EC59E5EBF1682,zapata476,zapata476,"Orlando, Fl",29,0,11,4
2F4980973B3A7E07AB22F32B38C58285,K8112VOraulg,Raul G,,1,100,0,0
ACFB8E14F6844D2D15430FF966232452,RMartinSDXB,RMartinSDXB,"Buenos Aires, Argentina",1,0,728,6
75DA2916CD25E61F53E898BDB12EBAB8,68romar,68romar,"Sunny Isles Beach, Florida",91,0,86,5
833BAF80D288D05464D248DCC7B03B51,kusskuss,Adrian K,"Buenos Aires, Argentina",1,0,0,6
FF9502B798367AD045DE5DF6A302C58F,E5617UIdanielp,Daniel P,,22,0,11,3
EC28911C1BACFD5DB7204550A00B7291,HelloWorldAR,HelloWorldAR,"Buenos Aires, Argentina",576,0,667,6
B4F5A697DB9C60D8E1F5442661109F60,Culture719837,EricaW,"Buenos Aires, Argentina",74,0,84,6
158279A34156AE29EBE5462F0172668F,ezini,ezini,"Buenos Aires, Argentina",610,0,312,6
AD8B2BD84DB50F108FB956AD5C72A6EC,jorgepaviolo,Jorge Paviolo,"Buenos Aires, Argentina",33,0,60,4
A0D428BC31D7B2F69BBF7AC45A5AFC52,lilianakb,lilianakb,,21,0,11,3
A66262E1BDA7E3BE79BCE7E1D9E73906,eugeniolete,eugeniolete,"Provincia de Buenos Aires, Argentina",14,0,5,3
B017627F6AA32E986A7F7D08D9A70C32,Arwen_ireth,Arwen_ireth,,41,0,20,4
06091E2161823D6A1FCED04833FE1907,andrearamos85,Andrea R,"Distrito Capital Federal, Argentina",59,0,16,5
E87AF7741EDE311B3EABFA06AA78E587,Viajeroargentino97,Viajeroargentino97,"Buenos Aires, Argentina",320,0,207,6
A79B6AB398B54DA56E5C27F5672911BB,mariang131,marian g,"Buenos Aires, Argentina",35,0,64,4
0B0E9717A2F5B0208B8CA9C651133334,CarlosAlbertoL1,Carlos Alberto L,"Buenos Aires, Argentina",677,0,708,6
443F8130BB214D7758B621AEFF803F5B,459lilianc,Lilian C,,27,0,18,4
C62E98C1DF1E2D14B5B0D356A4DDD08C,MariannePoehls,Marianne P,Valdivia,74,0,40,5
F611A782917C93F9D9F29A7C446D0789,AndyFBarquinA,Andy B,"Buenos Aires, Argentina",53,0,20,5
B23FC9D046FE14E7CC817A7DC2965B08,954hernanf,Hernan F,,6,876,1,2
314AE3AB690C2F5229747A7EA54E5097,ojuan02,ojuan02,"Argentina central, Argentina",2,200,0,0
B1D34B134FDB798C889A9BFF5D4CFCD7,danyabramzon,danyabramzon,,32,0,16,4
E098B2DFC30BCF99C6AD8B30E61DB662,pbbparg,pbbparg,"Buenos Aires, Argentina",107,0,103,6
732F58F2CF98E7682606AD1A5A236EA5,amorina_m,amorina_m,"Buenos Aires, Argentina",82,0,68,6
B55DC0F517B136E95C3EF5D00F9FA3D9,932silvinad,Silvina D,,6,601,1,2
33897533BA04179A310F240D236573D3,mariaaG9596EZ,Maria A,"Buenos Aires, Argentina",33,0,26,4
A79B6AB398B54DA56E5C27F5672911BB,mariang131,marian g,"Buenos Aires, Argentina",35,0,64,4
155785A52CF19F1A846CA61668FBBF3D,U8325PRdavidh,david h,,55,0,92,5
A57FBEAAEB826C73F0F7A079C8621260,452marcelah,Marcela H,,11,0,2,3
0DF0DF5B81135A8E5EB5F06534C3F69B,FlorSamudio,FlorSamudio,"Buenos Aires, Argentina",223,0,128,6
39C49E84C36E317BF64D3756B2E73A35,ivanaporbsas,ivanaporbsas,"Buenos Aires, Argentina",49,0,39,4
CD3A521C4FE3C1792BFEFF8ECB1C37CC,macaoye,Macarena Oyenard,"Punta Ballena, Uruguay",117,0,111,6
C13F2B0918110FA2A242F923455DF09D,lucass357,Lucas S,,30,0,5,4
8EDFFC91BA7742941E63736989A9034E,cokery,Coker Y,"Buenos Aires, Argentina",51,0,26,5
AED5ADCECAB095FCB1D4A631F60B1E58,Lucia_B_Arg,Lucia B,"Buenos Aires, Argentina",1,0,0,6
02052CD3A351B39616D420759F7C7859,Anabi40,Ana B,"Distrito Capital Federal, Argentina",20,0,15,3
9E72260C4269667E10BCE8A0753AABCB,VIAJER0_URBAN0,Urban Traveler,"Buenos Aires, Argentina",1,0,0,6
33441E43963FE6D93DFAA05F47177ACE,Leslora,Leslora,"Buenos Aires, Argentina",40,0,59,5
E06ECF54D9B53883282216E4184BF9CA,aliciab338,alicia b,"Temperley, Argentina",32,0,1,4
8C892CE7EBB4E83A87E19B75B82DFE5A,Cris0819Osorio,Cris0819Osorio,"Gualeguaychú, Argentina",450,0,87,6
D6AD6F09C836BCE6958F16AE60642BFC,WillyPaine,Guillermo P,"Buenos Aires, Distrito Federal, Argentina",34,0,19,4
0DF0DF5B81135A8E5EB5F06534C3F69B,FlorSamudio,FlorSamudio,"Buenos Aires, Argentina",223,0,128,6
1145123AF0753411618620FDC8C2C110,cirog284,Ciro G,,4,430,0,1
A7A73B66F4F24EBF34184D624E8F89D9,Lizzute,Lizzute,"Provincia de Buenos Aires, Argentina",51,0,27,5
3A90FE393ACBD0C209F53A7486AFF98D,luchosanchez1150,Luis S,"Villa La Angostura, Argentina",2,230,0,0
B2FE28FA8E27191E8B11E13C062BD97F,606margaritao,Margarita O,,1,101,1,0
81E0CAB7CEAFE54F2B600B5579B4D754,delfiaraujosalas,delfiaraujosalas,"San Miguel de Tucumán, Argentina",1,100,0,0
FDE73E8EA9F72830CE6481089467333A,pablogY943LT,Pablo G,"Buenos Aires, Argentina",30,0,13,4
F68549A4B96ACBAC6CC6C4D36628D1C1,PabloRot,PabloRot,"Buenos Aires, Argentina",1,101,1,0
780C6959A5EED1D47E428AEA41848C50,myartspace,myartspace,Buenos Aires,1,100,0,0
1692AB7003E17AFCFAE5B8B9A51E9741,Andres_1984,Andres_1984,"La Plata, Argentina",32,0,15,4
19D012F0D8C4D94789E3706264138B32,JuanManuelcito,Juan Manuel B,"Buenos Aires, Argentina",280,0,165,6
D298BF4F1AEF235290CDFA846DAFD3C0,albertog603,Alberto G,"Buenos Aires, Argentina",91,0,21,5
ECB48067B65B7FDBA3F924D57F61B78B,PimotMalbec,Santiago A,"Buenos Aires, Argentina",305,0,184,6
CAAC6F7E7271B56A8376A6522B147320,maca2727,maca r,"Buenos Aires, Argentina",666,0,0,6
1DCD3D05C79E261DB8239D717B93D5BE,79matiasm,Matias M,"Buenos Aires, Argentina",102,0,50,6
976FF11FE6E27EBD5F229AD339DCAFAA,Lianve,Lianve,"Buenos Aires, Argentina",371,0,141,6
AC941EA6D7FAC94C032E2D2C85350EE8,maflorveira,maflorveira,"Buenos Aires, Distrito Federal, Argentina",521,0,166,6
105EAEF836A20598FAB0460F50660911,Val1076,Val1076,"Buenos Aires, Argentina",11,0,22,3
B4AF1C55FAA82196A35469BCDE11C4E1,801CarlosR801,Carlos R,"Buenos Aires, Argentina",35,0,15,4
8A284D2D58D18EA3B27F7E544CF397B8,guidol5,Guido LOSA,"Buenos Aires, Argentina",40,0,92,4
9277A06FECDEA20FCC10FB6BE247A312,LidiaSoler,LidiaSoler,"Boulogne, Florida",1,131,1,0
ECB23481660B23EF3891C5956B46628F,Rochi00,Rochi00,,1,100,0,0
D803CA7F2A05AF9BBC8EC894EA41B982,27Luismanuel,Luisma,,2,200,0,0
B4E483E0830445411C831E5F2057CEB8,Majofuertes,Majofuertes,"Buenos Aires, Argentina",6,667,2,2
7E460CFACB35ADE7F6EBF43D66E4FB9B,HenriK526,Henri K,,6,600,0,2
470FA40A535D0B54BE17E6110466367D,btdugan,btdugan,"Cancún, México",185,0,58,6
068DF4C33CD894D2A7BE96B0592AFB84,matt12345ty,Matt,"Bangkok, Tailandia",41,0,56,5
9816017F1EBFA2515D186E54442984C3,460karlk,Carlos R,"Ashburn, Virginia",88,0,28,5
ABA229B68B9F291819228DAC03C080E1,danielacM1720EX,Daniela C,,10,0,8,3
315BA59972E004CDA933FB6D5B75F321,aer197,aer197,"Salisbury, Reino Unido",185,0,50,6
AED5ADCECAB095FCB1D4A631F60B1E58,Lucia_B_Arg,Lucia B,"Buenos Aires, Argentina",1,0,0,6
5930FF54D170F845E591E332EE0B358F,MaPazBR,María Paz B,"Santiago, Chile",3,307,13,1
4B92B80305BCF926AC2E39A24FAB9B92,normanaid,Nordrea,Argentina,26,0,59,4
0D1C42B18B96E6C238C8FB7ACCC158B4,706juanq,Juan Q,"Buenos Aires, Argentina",38,0,92,4
9A53F72C5B9A3985748A219812CCCA0C,mariapI1204EC,Maria P,,4,478,3,1
A3959BBB065A0B948F0879FFDC0C4789,MARISOL1314,María del Carme... L,"Buenos Aires, Argentina",444,0,224,6
A671EC6BD2CA07ACE35A9EF66F6EADDA,luchofabian,luchofabian,"Provincia de Buenos Aires, Argentina",6,0,32,3
4B19D2F83A143CDF649E45528E35E1EC,OSCARVIGNOLI2019,OSCAR VIGNOLI,"Montevideo, Uruguay",17,0,21,3
B309AC54A04F5833B5C176D16BADC872,mariarosad898,Maria di Risio,"Luján, Argentina",38,0,89,4
13D688D7260A4BBEB36510C2B0E73A8F,matiasav,Matias V,Buenos Aires,125,0,72,6
A41F7F7FB96431F01352ECA48D382259,gpaats,GPaats,"Asunción, Paraguay",9,951,20,2
3EA89C3594543B9277DC1B528B87E84D,Stellaa-Maris-Arg,Stellaa-Maris-Arg,"Buenos Aires, Argentina",11,0,2,3
51CA5CC6BCEE8024533A14E36887E50B,bettyp310,Betty P,"San Miguel de Tucumán, Argentina",1,0,0,6
4E8C84E32BF9DB6196C9C18992B72A4C,mariaflorenciar168,maria florencia r,,7,854,4,2
0035AF0DE860DB64FA44514000188662,fernandoadrianm,Fernando Adrian M,"Mar del Plata, Argentina",87,0,26,5
FEDE119FD840E81CB763006669ED7E16,Elmag012,Elmag012,"Once, Buenos Aires",48,0,19,5
66BB96F261A944E86C9EF96D76F7A5FE,35gisselleg,Gisselle G,Honduras,51,0,61,5
E661E89654E09B92496086C7469B4B83,mdqcarlos,mdqcarlos,"Buenos Aires, Argentina",658,0,516,6
7BB4726CDB2102EB78DCD2EE2BB420B4,R6824XFjuana,Tony Stern,"Nápoles, Florida",91,0,59,5
5B92C63517F031D77592F23B4C4B8935,marcelacarrera,marcelacarrera,Argentina,77,0,39,5
858CC149E322D0937C53C2B828E90DC0,264juanantonios,Juan Antonio S,"San Justo, Argentina",14,0,9,3
A3959BBB065A0B948F0879FFDC0C4789,MARISOL1314,María del Carme... L,"Buenos Aires, Argentina",444,0,224,6
978E81163FAC581423CE34E05298A615,emartinese,Enrique Martinese,"Bolonia, Italia",7,714,4,2
783E91F8C92AEC8DBFDEB6EB2918C305,carlatessier,carlatessier,Argentina,11,0,1,3
D8940DBA8D1CA7BE717B7872E2DFC747,quintanarey,quintanarey,"Bahía Blanca, Argentina",66,0,104,5
F66B531B3D8DD28BB53BC523F844C532,Sodita59,Sodita59,"Buenos Aires, Argentina",58,0,67,5
43DAD71632CB0AC2C77A56C2BBE99513,adanoemizagaglia,adanoemizagaglia,"San Nicolás de los Arroyos, Argentina",41,0,11,4
31D30379C3FA89DD5CF70CD01B815B2B,lyrolay,lyrolay,"Buenos Aires, Argentina",60,0,18,5
DDE03CEB09FD02E5B379B942FA3DBAC3,sergioabbondanza,sergioabbondanza,"Buenos Aires, Argentina",121,0,38,6
ECEC768D51E3B366286511E19C69D10A,denubeatle,denubeatle,"Buenos Aires, Argentina",1,0,911,6
EEAD5B2F7B2622AB590A15C595FE13DE,Girsi,Girsi,"Rosario, Argentina",60,0,27,5
A8790A6A62FA0BD2E6117C6713F9837D,gustavoadri_nm,Gustavo Adrián M,,35,0,12,4
47EC27A27B3874BF39C99B0BAC12A489,thomasvR1265LZ,Thomas V,,40,0,1,4
266C5EF9C7D5931F1FF610E9FCF49737,martinguzman,martinguzman,"Mendoza, Argentina",7,700,0,2
08E2CFB6EC196ECA31A8681415EC5ADF,P4252DNlaurad,Laura D,"Provincia de Buenos Aires, Argentina",42,0,4,4
CD3597A8B690672F7979410C2B5B54CE,V3246ORmarcosm,Marcos M,"Comodoro Rivadavia, Argentina",25,0,50,4
2DEFE50E4702225E065EB7F9D1E0F8E3,CarlosS20,Carlos S,"Buenos Aires, Argentina",379,0,114,6
573129DA262216335B16C246AB51695B,dbogado,dbogado,"Buenos Aires, Argentina",15,0,0,3
3C4F9CB5435B76D46FAC100BA28FA77D,calitatorrealta,calitatorrealta,"Buenos Aires, Argentina",486,0,172,6
0EC0776B7D17B0D91511E8ADCC8E154E,122melinam,Melina M,,113,0,21,6
B77B7FA410B7D1F2E0D0946C808AA932,sergiososamendoza,sergiososamendoza,"Mendoza, Argentina",111,0,40,6
7B67670AE2D6BE013D07BBEF0931AABA,Chinox76,Chinox76,Salta,31,0,11,4
6D56207F52AD7ADA797724117392D090,jorgise,jorgise,"Mar del Plata, Argentina",48,0,12,5
7C258B8C8406FD25461FDC1F51AE5EFF,vvglinchuk,vvglinchuk,"Provincia de Buenos Aires, Argentina",66,0,12,5
8FDDC531854D2B9F015CE9728A4EDABA,639alig,Ali G,"Buenos Aires, Argentina",191,0,54,6
90DC3F85E34774B7DB1AA375BBA4906A,408c_sarb,César B,,6,600,0,2
07E888FC75F745AB61F80E5C40B1F8BA,PatoBehar,PatoBehar,,44,0,8,4
4EE1BCA9FD132F78E9E811A5839570C7,Latinoporelmundo,Latinoporelmundo,"Buenos Aires, Argentina",328,0,144,6
8066AEDF8A9A7A1848E6724F9E2538BB,Claudimab,Claudimab,"Bahía Blanca, Argentina",181,0,120,6
5881FE0D2ECDD5A10A853F903DAF6B01,lorenar857,Lorena R,,146,0,40,6
9080CC0CD9E82772A197AC23B99C78D3,Alejandra005,Alejandra005,"Buenos Aires, Argentina",507,0,160,6
7F737C8A225DE48F770556F6DDE1125C,Gotran,Gotran,,24,0,3,4
16A01FC67736782F4AAAC89860D9022C,newroadnewroad,Durval Muñoz Codazzi,"Buenos Aires, Argentina",61,0,51,5
7514D4181633EF090EC5BE0E95D0B07C,MAURO444,MAURO444,"Distrito Capital Federal, Argentina",237,0,45,6
663110EAD48F90CF010CE06B8CEEB25D,894silvinad,Silvina D,"La Plata, Argentina",80,0,5,5
D73E7ABF89C75C2907B913AE55D2E026,710nilvap,Nilva Rodríguez,"Barranquilla, Colombia",10,0,4,3
5398A9C00BB2E502CE67AFC0D040EABF,MechiUgarte,MechiUgarte,Buenos Aires,96,0,37,6
D79F8D082047DC1CB38E3C8B66544A72,DonAndolini,DonAndolini,"Lanús, Argentina",153,0,37,6
17364634818D4A1C6ECE15D534CEF06D,856melam,Mela M,"Bahía Blanca, Argentina",12,0,3,3
67CCBF60BFE8924361429E30E4E78527,aquinobra,aquinobra,"Avellaneda, Argentina",6,605,0,2
BDB97F6375D18C8EB8D1D526EC65AA95,monicam179,monica m,"Buenos Aires, Argentina",78,0,60,5
F2D0CE82D4457D1D6734EC2AC4B44391,carlal560,Carla L,"Buenos Aires, Argentina",87,0,26,5
98E91CD68A68337DDC41EE4CCCCF9832,FlorSantosp,FlorSantosp,"Distrito Capital Federal, Argentina",62,0,34,5
0ABB32BDE1266A1F5FD11C3D280048D0,nurietan2015,Nurieta N,,17,0,1,3
24EFCECD4FC1B712B6CC018081196FE8,Kotelina,Kotelina,"Región Metropolitana de Santiago, Chile",13,0,4,3
E9EC5655E4D47381D44C874A29DC7397,287maritzap,Maritza Elena P,"Ica, Perú",21,0,10,4
3489BD2C0A291715821BCC81AF809883,DrVazque,DrVazque,,22,0,24,3
E88B4EC0EF741C8171F133E3ED2D3990,248marcelam,Marcela M,"Buenos Aires, Argentina",307,0,113,6
03304E1A784DEFCA947645C1479DB4A6,61estebanc,esteban c,"Mar del Plata, Argentina",386,0,144,6
3EF98B799A00F993A12F039F72B39D69,Mauricio_Castillo_Ca,Mauricio_Castillo_Ca,"Quito, Ecuador",125,0,64,6
36763E7289200C202B464AE9B1498F84,selkito,selkito,"Buenos Aires, Argentina",35,0,49,4
51794CDCC9F9BA17AE1DF22100F20812,lagosd,Luis T,esquel,187,0,92,6
5FBCF03055F7636CEC1665365B65A788,DEM14N,DEM14N,,73,0,31,6
517035508893659AC2B06F0EEC3C698A,anabelyanb,anayan,Argentina,117,0,29,6
044DBBE2A855101698A44E5AE04072DA,sespinar,sespinar,"Buenos Aires, Argentina",217,0,82,6
655E6F10606599DC30064471C059347D,gfmunoz,Gustavo M,"Buenos Aires, Argentina",144,0,153,6
42C6C7174E5EB9B67E883D6F0BEC2193,420petef,Pete F,"Westminster, Colorado",18,0,7,3
160CF5C17A0548F8DE83C233256A60CE,Hermalita,Herma R,"St. Albert, Canadá",39,0,12,4
7A88A262E1F02D79F670306F541957F1,JoDoShep,JoDoShep,"Nápoles, Florida",193,0,53,6
DF085542F029D4D686D7563569A7DD87,DeNeenNz,DeNeenNz,NZ,10,0,3,3
669150EF6E53B8D2B4D52B557C9D5CC3,NormanG126,NormanG126,"Fort Lee, Nueva Jersey",58,0,37,5
7A6C1689F40257B9C494928A5509B208,sunshine918107,sunshine918107,"Buenos Aires, Argentina",57,0,9,5
ED1C8B73478902916CAAC0D9016893B6,PatricioJM,PatricioJM,"Mercedes, Argentina",268,0,282,6
5701180D62BBA5ACB4F54CE106972D59,AFRICA1950,GRA,,3,453,3,1
7EB719E7AE2D288CC0FBE308123799F4,U1688KGpablob,Pablo B,"Rosario, Argentina",289,0,251,6
AE9244A60E8A1B96AC00E203A5DDF396,273alejandraq,Alejandra Q,,116,0,103,6
F17642B3E2C32EB9407AF8B6D05CA672,MarianaVarela17,MarianaVarela17,"Buenos Aires, Argentina",279,0,215,6
55EBEE872D5F793CBC2ED46009EDE249,jmarascio,jmarascio,"Buenos Aires, Argentina",2,252,2,0
FBA1B6F9A4DDE8656E71A2743AA6950E,CarlosR3992,Eduardo Lopez,"Mar del Plata, Argentina",20,0,6,3
BC9B6BDFDDC92C381F7E703C4E37CDD7,LosPichusArgentina,LosPichusArgentina,"Buenos Aires, Argentina",557,0,516,6
F57283BF58F6DA4BD1DA0EAA7D157C8E,N7761EZvicenter,Vicente R,,6,634,4,2
0D602CEB81774AEF3C22CB83F1183B5A,robertonicolasf,Roberto Nicolas F,,5,505,5,2
FD7EA35C191587DF990D8C0AB54F5491,mariamarmur,Maria M,"Medellín, Colombia",26,0,28,4
BE64A42CD49FD130B4A158DBF7B536F9,712ediths,Edith S,,52,0,64,5
5C1BBF35141E35BC434FAC51ED9EC486,mery1282018,mery1282018,"Oberá, Argentina",5,776,6,2
8BC7D2792666574D21FF7AF1B657DE1A,Mara_Ech,Mara_Ech,"Buenos Aires, Argentina",312,0,220,6
D2FDBD66BA68E966B19CA6396CE26035,Loli1577,Loli1577,"Buenos Aires, Argentina",252,0,232,6
AED5ADCECAB095FCB1D4A631F60B1E58,Lucia_B_Arg,Lucia B,"Buenos Aires, Argentina",1,0,0,6
343552E1A0728A6A0C412EA0149271EB,Matiluna,Matías Luna,"Buenos Aires, Argentina",70,0,86,6
1FD0444100057CDB2757E6A39C1EAC83,luchoc234,Lucho C,"Pergamino, Argentina",3,402,2,1
08DA4578BB93BD96E8B63933D3210818,Ceci2014,Ceci2014,"La Plata, Argentina",106,0,63,6
2D47293DC564A0188DD073D4AC61B9AC,PatsyBuenosAires,PatsyBuenosAires,"Buenos Aires, Argentina",1,0,0,6
08B3766C60C84A3B7A711E9DA70C26F1,dariosisto,Dario Ariel Sisto,"Buenos Aires, Argentina",149,0,241,6
DCF8C4CE4776A20E519E977D5529B1D6,euge2011,Maria E,,431,0,375,6
AB8F2ED41AA896C512AA4188380B58CD,alediinca,alediinca,"Buenos Aires, Argentina",1,0,0,6
E88454A5835B62A9A6C5AE391CDCEAC3,Fantomas69,Fernando Omar V,"Buenos Aires, Argentina",12,0,59,3
26C56398231B337B7B1A5B34585140F8,elciudadanoL,Carlos L,,12,0,35,3
DA34B0583C744C2016F76EFA6214141F,219albertob,Alberto B,"Distrito Capital Federal, Argentina",27,0,57,4
A6E866510B8B08F48B4D08AB3CA9FCCE,PANTUSO,Pedro L. Pantuso,"Buenos Aires, Argentina",145,0,164,6
AB251F33C2A6F97DD73433DEF1E3A212,930susanar,Susana R,"Florida, Argentina",117,0,68,6
49F697DAEED4EABAA7C698398C6419FE,35gracielat,Graciela T,"Buenos Aires, Argentina",79,0,29,5
F2303AAC40CCF152CE7E1FFDB3995815,Verote,Verote,"Nordelta, Argentina",19,0,44,3
5B0CBBBCB4FCD1643AA2970A88C3A659,English1950,Leonardo C,"Montevideo, Uruguay",25,0,93,4
5F2A1990945C36DF405303BE3D6FE329,patriciodomingo,patriciodomingo,"Salta, Argentina",11,0,13,3
AD93DC7A3C8FAB9D842AAA4378C0A558,claudiohectora,Claudio Hector A,"Buenos Aires, Argentina",10,0,10,3
543B6F1E5AA2D40F06C68EAB65CC84A1,diezmilkilometros,diezmilkilometros,,9,0,3,3
C31310821523ED5F75B62AC682AEBC9A,Pochitalinda,POCHA E,"Región del Biobío, Chile",51,0,23,5
D2F59CA185C65A5F623244DB0D45002C,MEE50,MEE50,"Buenos Aires, Argentina",7,0,6,3
47169E86AE4DDC3E7B25B5B78ED3C25B,PepSomos,PepSomos,"Buenos Aires, Argentina",774,0,740,6
